Species	F1	F10	F11	F12	F13	F14	F15	F16	F17	F18	F19	F2	F3	F4	F5	F6	F7	F8	F9	S1	S10	S11	S12	S13	S14	S15	S16	S17	S18	S19	S2	S20	S21	S22	S23	S24	S25	S26	S27	S28	S29	S3	S4	S5	S6	S7	S8	S9
K__Bacteria;P__Actinomycetota;C__Coriobacteriia;__;__;__;__	0.0	13.0	147.0	0.0	9.0	14.0	28.0	0.0	0.0	16.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K__Bacteria;P__Synergistota;C__Synergistia;O__Synergistales;F__Aminobacteriaceae;G__Fretibacterium;S__Fretibacterium fastidiosum strain SGP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	4.0	4.0	18.0	0.0	3.0	21.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K__Bacteria;P__Actinomycetota;C__Rubrobacteria;O__Rubrobacterales;F__Rubrobacteraceae;G__Rubrobacter;__	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K__Bacteria;P__Actinomycetota;C__Rubrobacteria;O__Rubrobacterales;F__Rubrobacteraceae;G__Rubrobacter;S__Rubrobacter spartanus strain HPK2-2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	3.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K__Bacteria;P__Bacillota;C__Clostridia;O__Peptostreptococcales;F__Tepidibacteraceae;__;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K__Bacteria;P__Bacillota;C__Clostridia;O__Peptostreptococcales;F__Peptostreptococcaceae;__;__	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K__Bacteria;P__Actinomycetota;C__Actinomycetes;O__Bifidobacteriales;F__Bifidobacteriaceae;G__Neoscardovia;S__Neoscardovia arbecensis strain PG10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	123.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K__Bacteria;P__Actinomycetota;C__Actinomycetes;O__Micrococcales;F__Microbacteriaceae;G__Agromyces;S__Agromyces arachidis strain AK-1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K__Bacteria;P__Pseudomonadota;C__Betaproteobacteria;O__Burkholderiales;__;__;__	127.0	0.0	0.0	0.0	368.0	0.0	0.0	25.0	975.0	439.0	29.0	0.0	0.0	11.0	134.0	43.0	0.0	0.0	0.0	12.0	166.0	2624.0	54.0	266.0	3689.0	375.0	433.0	17.0	500.0	230.0	252.0	0.0	196.0	1007.0	661.0	652.0	370.0	339.0	332.0	8.0	563.0	512.0	10713.0	124.0	982.0	378.0	161.0	34.0
K__Bacteria;P__Pseudomonadota;C__Betaproteobacteria;O__Neisseriales;F__Neisseriaceae;G__Kingella;S__Kingella kingae ATCC 23330	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.0	0.0	309.0	23.0	10.0	386.0	0.0	0.0	142.0	68.0	210.0	30.0	24.0	23.0	85.0	49.0	88.0	22.0	30.0	121.0	71.0	48.0	23.0	16.0	220.0	14.0	16.0	0.0	12.0
K__Bacteria;P__Pseudomonadota;C__Betaproteobacteria;O__Neisseriales;F__Neisseriaceae;__;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	42.0	0.0	0.0	0.0	0.0	0.0	60.0	78.0	81.0	58.0	68.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K__Bacteria;P__Pseudomonadota;C__Betaproteobacteria;O__Burkholderiales;F__Sutterellaceae;G__Sutterella;S__Sutterella stercoricanis strain 5BAC4	0.0	0.0	0.0	0.0	0.0	552.0	188.0	0.0	37.0	0.0	0.0	232.0	292.0	131.0	330.0	261.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K__Bacteria;P__Pseudomonadota;C__Betaproteobacteria;O__Burkholderiales;F__Comamonadaceae;__;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	75.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	37.0	27.0	0.0	35.0	42.0	0.0	38.0	21.0	0.0	0.0	0.0	0.0	7.0	10.0	76.0	263.0	12.0	0.0	0.0
K__Bacteria;P__Pseudomonadota;C__Betaproteobacteria;O__Burkholderiales;F__Comamonadaceae;G__Hydrogenophaga;S__Hydrogenophaga carboriunda strain YZ2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K__Bacteria;P__Pseudomonadota;C__Betaproteobacteria;O__Burkholderiales;F__Oxalobacteraceae;G__Massilia;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
K__Bacteria;P__Pseudomonadota;C__Betaproteobacteria;O__Neisseriales;F__Aquaspirillaceae;__;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0
K__Bacteria;P__Bacillota;C__Negativicutes;O__Veillonellales;F__Veillonellaceae;G__Veillonella;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	448.0	0.0	0.0	0.0	0.0	2.0	0.0	483.0	0.0	0.0	0.0	0.0	0.0	59.0	0.0	0.0	0.0	0.0
K__Bacteria;P__Actinomycetota;C__Actinomycetes;O__Geodermatophilales;F__Geodermatophilaceae;G__Modestobacter;S__Modestobacter multiseptatus strain AA826	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K__Bacteria;P__Actinomycetota;C__Actinomycetes;O__Geodermatophilales;F__Geodermatophilaceae;G__Modestobacter;S__Modestobacter lacusdianchii strain JXJ CY 19	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K__Bacteria;P__Actinomycetota;C__Actinomycetes;O__Geodermatophilales;F__Geodermatophilaceae;G__Petropleomorpha;S__Petropleomorpha daqingensis strain WT-2-1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K__Bacteria;P__Actinomycetota;C__Actinomycetes;O__Geodermatophilales;F__Geodermatophilaceae;G__Geodermatophilus;S__Geodermatophilus poikilotrophus strain G18	0.0	6.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K__Bacteria;P__Actinomycetota;C__Actinomycetes;O__Bifidobacteriales;F__Bifidobacteriaceae;G__Alloscardovia;S__Alloscardovia venturai strain MOZIV/2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	4.0	198.0	0.0	0.0	4.0	0.0	0.0	21.0	45.0	0.0	0.0	126.0
K__Bacteria;P__Actinomycetota;C__Actinomycetes;O__Geodermatophilales;F__Geodermatophilaceae;G__Blastococcus;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0
K__Bacteria;P__Actinomycetota;C__Actinomycetes;O__Mycobacteriales;F__Corynebacteriaceae;G__Corynebacterium;__	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	196.0	0.0	2036.0	13.0	46.0	420.0	37.0	275.0	80.0	137.0	223.0	144.0	25.0	168.0	348.0	111.0	1096.0	248.0	137.0	218.0	115.0	34.0	278.0	535.0	145.0	446.0	67.0	74.0	58.0
K__Bacteria;P__Pseudomonadota;C__Betaproteobacteria;O__Neisseriales;__;__;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0
K__Bacteria;P__Pseudomonadota;C__Betaproteobacteria;O__Burkholderiales;F__Oxalobacteraceae;__;__	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K__Bacteria;P__Pseudomonadota;C__Betaproteobacteria;O__Burkholderiales;F__Oxalobacteraceae;G__Noviherbaspirillum;__	0.0	0.0	0.0	0.0	40.0	35.0	11.0	0.0	25.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K__Bacteria;P__Pseudomonadota;C__Betaproteobacteria;O__Burkholderiales;F__Alcaligenaceae;G__Paralcaligenes;S__Paralcaligenes ginsengisoli strain DCY104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K__Bacteria;P__Actinomycetota;C__Actinomycetes;O__Micrococcales;F__Micrococcaceae;G__Micrococcus;S__Micrococcus antarcticus strain T2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0
K__Bacteria;P__Actinomycetota;C__Actinomycetes;O__Mycobacteriales;F__Nocardiaceae;__;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
K__Bacteria;P__Actinomycetota;C__Actinomycetes;O__Propionibacteriales;F__Nocardioidaceae;G__Nocardioides;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K__Bacteria;P__Actinomycetota;C__Actinomycetes;O__Propionibacteriales;F__Nocardioidaceae;G__Nocardioides;S__Nocardioides marmoraquaticus strain CBMAI 1089	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K__Bacteria;P__Actinomycetota;C__Actinomycetes;O__Propionibacteriales;F__Nocardioidaceae;G__Marmoricola;S__Marmoricola silvestris strain S20-100	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K__Bacteria;P__Actinomycetota;C__Actinomycetes;O__Propionibacteriales;F__Propionibacteriaceae;G__Tessaracoccus;S__Tessaracoccus arenae strain CAU 1319	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K__Bacteria;P__Actinomycetota;C__Actinomycetes;O__Propionibacteriales;F__Propionibacteriaceae;G__Acidipropionibacterium;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K__Bacteria;P__Bacillota;C__Erysipelotrichia;O__Erysipelotrichales;F__Erysipelotrichaceae;G__Solobacterium;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K__Bacteria;P__Bacillota;C__Bacilli;O__Lactobacillales;F__Streptococcaceae;G__Streptococcus;S__Streptococcus symci strain C17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	176.0	0.0	112.0	27.0	0.0	267.0	63.0	85.0	111.0	261.0	36.0	190.0	160.0	0.0	49.0	266.0	119.0	246.0	71.0	34.0	71.0	469.0	187.0	25.0	0.0	0.0	0.0	31.0
K__Bacteria;P__Bacillota;C__Negativicutes;O__Veillonellales;F__Veillonellaceae;G__Veillonella;S__Veillonella montpellierensis strain ADV 281.99	0.0	0.0	0.0	0.0	19.0	48.0	0.0	7.0	0.0	0.0	33.0	0.0	2.0	0.0	22.0	36.0	6.0	16.0	17.0	6184.0	4981.0	2992.0	10546.0	8126.0	4613.0	6194.0	6071.0	8514.0	10285.0	5529.0	6889.0	6539.0	3248.0	1472.0	6274.0	3864.0	7024.0	19153.0	4878.0	4923.0	10157.0	862.0	2447.0	8519.0	3612.0	7043.0	7377.0	6010.0
K__Bacteria;P__Bacillota;C__Bacilli;O__Bacillales;F__Gemellaceae;G__Gemella;__	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	2886.0	491.0	2359.0	761.0	664.0	177.0	4257.0	4971.0	372.0	366.0	816.0	1694.0	2399.0	1136.0	1778.0	887.0	1371.0	2953.0	208.0	835.0	2419.0	87.0	2313.0	1101.0	1103.0	1290.0	2113.0	1093.0	648.0
K__Bacteria;P__Bacillota;C__Bacilli;O__Lactobacillales;F__Streptococcaceae;G__Streptococcus;S__Streptococcus porcorum strain 682/03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	14.0	0.0	444.0	0.0	0.0	24.0	16.0	0.0	27.0	0.0	196.0	0.0	0.0	0.0	149.0	0.0	86.0	290.0	0.0	0.0	25.0	0.0	0.0	194.0	55.0	74.0	168.0	0.0
K__Bacteria;P__Bacillota;C__Bacilli;O__Lactobacillales;F__Streptococcaceae;G__Streptococcus;S__Streptococcus dentirousetti strain NUM 1303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K__Bacteria;P__Bacillota;C__Bacilli;O__Lactobacillales;F__Carnobacteriaceae;__;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K__Bacteria;P__Bacillota;C__Bacilli;O__Bacillales;F__Bacillaceae;__;__	6.0	878.0	1484.0	742.0	81.0	97.0	18.0	22.0	0.0	618.0	7.0	58.0	5.0	0.0	164.0	0.0	0.0	169.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0
K__Bacteria;P__Bacillota;C__Bacilli;O__Bacillales;F__Staphylococcaceae;G__Staphylococcus;S__Staphylococcus roterodami strain EMCR19	0.0	0.0	37.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	59.0	0.0	0.0	10.0	0.0	0.0	0.0	8.0	0.0	0.0	101.0	28.0	24.0	0.0	40.0	0.0	0.0	6.0	0.0	0.0	0.0	16.0	0.0	20.0	27.0	0.0	0.0
K__Bacteria;P__Bacillota;C__Bacilli;O__Lactobacillales;F__Lactobacillaceae;__;__	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	667.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K__Bacteria;P__Bacillota;C__Bacilli;O__Lactobacillales;F__Lactobacillaceae;G__Limosilactobacillus;S__Limosilactobacillus caviae strain MOZM2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3917.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K__Bacteria;P__Bacillota;C__Negativicutes;O__Veillonellales;F__Veillonellaceae;G__Megasphaera;S__Megasphaera indica strain NMBHI-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K__Bacteria;P__Bacillota;C__Negativicutes;O__Veillonellales;F__Veillonellaceae;G__Megasphaera;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	22.0	0.0	0.0	0.0	47.0	25.0	5.0	12.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K__Bacteria;P__Bacillota;C__Negativicutes;O__Selenomonadales;F__Selenomonadaceae;G__Selenomonas;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	17.0	18.0	0.0	44.0	5.0	17.0	20.0	95.0	107.0	12.0	14.0	78.0	0.0	87.0	187.0	139.0	25.0	0.0	0.0	16.0	151.0	0.0	0.0	52.0	22.0	14.0	0.0	0.0
K__Bacteria;P__Bacillota;C__Negativicutes;O__Veillonellales;F__Veillonellaceae;G__Veillonella;S__Veillonella massiliensis strain Marseille-P3594	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	846.0	966.0	511.0	244.0	1545.0	0.0	132.0	306.0	3713.0	5713.0	1183.0	900.0	286.0	84.0	54.0	771.0	462.0	672.0	39.0	776.0	384.0	596.0	68.0	24.0	1804.0	656.0	951.0	1551.0	2650.0
K__Bacteria;P__Bacillota;C__Negativicutes;O__Veillonellales;F__Veillonellaceae;G__Dialister;S__Dialister propionicifaciens strain ADV 1053.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
K__Bacteria;P__Bacillota;C__Negativicutes;O__Veillonellales;F__Veillonellaceae;G__Dialister;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0
K__Bacteria;P__Bacillota;C__Negativicutes;O__Veillonellales;F__Veillonellaceae;__;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
